"","AAV2020","CODGEO","LIBAAV2020","CATEAAV2020","DEP","REG","TAAV2017","TDAAV2017","NB_COM"
"423","000","76727","Commune hors attraction des villes","30","76","28","0","00",8932
"424","000","55100","Commune hors attraction des villes","30","55","44","0","00",8932
"425","000","02038","Commune hors attraction des villes","30","02","32","0","00",8932
"426","000","61347","Commune hors attraction des villes","30","61","28","0","00",8932
"427","000","02040","Commune hors attraction des villes","30","02","32","0","00",8932
"428","000","55104","Commune hors attraction des villes","30","55","44","0","00",8932
"429","000","21419","Commune hors attraction des villes","30","21","27","0","00",8932
"430","000","76735","Commune hors attraction des villes","30","76","28","0","00",8932
"431","000","02044","Commune hors attraction des villes","30","02","32","0","00",8932
"432","000","55108","Commune hors attraction des villes","30","55","44","0","00",8932
"433","000","29003","Commune hors attraction des villes","30","29","53","0","00",8932
"434","000","29004","Commune hors attraction des villes","30","29","53","0","00",8932
"435","000","02049","Commune hors attraction des villes","30","02","32","0","00",8932
"436","000","55113","Commune hors attraction des villes","30","55","44","0","00",8932
"437","000","02051","Commune hors attraction des villes","30","02","32","0","00",8932
"438","000","29008","Commune hors attraction des villes","30","29","53","0","00",8932
"439","000","02053","Commune hors attraction des villes","30","02","32","0","00",8932
"440","000","55117","Commune hors attraction des villes","30","55","44","0","00",8932
"441","000","29012","Commune hors attraction des villes","30","29","53","0","00",8932
"442","000","02056","Commune hors attraction des villes","30","02","32","0","00",8932
"443","000","76749","Commune hors attraction des villes","30","76","28","0","00",8932
"444","000","21434","Commune hors attraction des villes","30","21","27","0","00",8932
"445","000","76751","Commune hors attraction des villes","30","76","28","0","00",8932
"446","000","87147","Commune hors attraction des villes","30","87","75","0","00",8932
"447","000","29018","Commune hors attraction des villes","30","29","53","0","00",8932
"448","000","11160","Commune hors attraction des villes","30","11","76","0","00",8932
"449","000","55127","Commune hors attraction des villes","30","55","44","0","00",8932
"450","000","29021","Commune hors attraction des villes","30","29","53","0","00",8932
"451","000","55129","Commune hors attraction des villes","30","55","44","0","00",8932
"452","000","46121","Commune hors attraction des villes","30","46","76","0","00",8932
"453","000","55133","Commune hors attraction des villes","30","55","44","0","00",8932
"454","000","02068","Commune hors attraction des villes","30","02","32","0","00",8932
"455","000","02069","Commune hors attraction des villes","30","02","32","0","00",8932
"456","000","11168","Commune hors attraction des villes","30","11","76","0","00",8932
"457","000","29028","Commune hors attraction des villes","30","29","53","0","00",8932
"458","000","55140","Commune hors attraction des villes","30","55","44","0","00",8932
"459","000","55141","Commune hors attraction des villes","30","55","44","0","00",8932
"460","000","11173","Commune hors attraction des villes","30","11","76","0","00",8932
"461","000","36067","Commune hors attraction des villes","30","36","24","0","00",8932
"462","000","55144","Commune hors attraction des villes","30","55","44","0","00",8932
"463","000","55145","Commune hors attraction des villes","30","55","44","0","00",8932
"464","000","02078","Commune hors attraction des villes","30","02","32","0","00",8932
"465","000","55148","Commune hors attraction des villes","30","55","44","0","00",8932
"466","000","55149","Commune hors attraction des villes","30","55","44","0","00",8932
"467","000","29038","Commune hors attraction des villes","30","29","53","0","00",8932
"468","000","55150","Commune hors attraction des villes","30","55","44","0","00",8932
"469","000","21461","Commune hors attraction des villes","30","21","27","0","00",8932
"470","000","36077","Commune hors attraction des villes","30","36","24","0","00",8932
"471","000","55156","Commune hors attraction des villes","30","55","44","0","00",8932
"472","000","55157","Commune hors attraction des villes","30","55","44","0","00",8932
"473","000","55158","Commune hors attraction des villes","30","55","44","0","00",8932
"474","000","11187","Commune hors attraction des villes","30","11","76","0","00",8932
"475","000","55160","Commune hors attraction des villes","30","55","44","0","00",8932
"476","000","55162","Commune hors attraction des villes","30","55","44","0","00",8932
"477","000","55163","Commune hors attraction des villes","30","55","44","0","00",8932
"478","000","02093","Commune hors attraction des villes","30","02","32","0","00",8932
"479","000","36086","Commune hors attraction des villes","30","36","24","0","00",8932
"480","000","55167","Commune hors attraction des villes","30","55","44","0","00",8932
"481","000","29054","Commune hors attraction des villes","30","29","53","0","00",8932
"482","000","02097","Commune hors attraction des villes","30","02","32","0","00",8932
"483","000","55170","Commune hors attraction des villes","30","55","44","0","00",8932
"484","000","61420","Commune hors attraction des villes","30","61","28","0","00",8932
"485","000","55172","Commune hors attraction des villes","30","55","44","0","00",8932
"486","000","02101","Commune hors attraction des villes","30","02","32","0","00",8932
"487","000","55174","Commune hors attraction des villes","30","55","44","0","00",8932
"488","000","36095","Commune hors attraction des villes","30","36","24","0","00",8932
"489","000","55177","Commune hors attraction des villes","30","55","44","0","00",8932
"490","000","29063","Commune hors attraction des villes","30","29","53","0","00",8932
"491","000","29064","Commune hors attraction des villes","30","29","53","0","00",8932
"492","000","02107","Commune hors attraction des villes","30","02","32","0","00",8932
"493","000","87200","Commune hors attraction des villes","30","87","75","0","00",8932
"494","000","29067","Commune hors attraction des villes","30","29","53","0","00",8932
"495","000","02110","Commune hors attraction des villes","30","02","32","0","00",8932
"496","000","02111","Commune hors attraction des villes","30","02","32","0","00",8932
"497","000","55185","Commune hors attraction des villes","30","55","44","0","00",8932
"498","000","29071","Commune hors attraction des villes","30","29","53","0","00",8932
"499","000","02115","Commune hors attraction des villes","30","02","32","0","00",8932
"500","000","29073","Commune hors attraction des villes","30","29","53","0","00",8932
"501","000","36107","Commune hors attraction des villes","30","36","24","0","00",8932
"502","000","55192","Commune hors attraction des villes","30","55","44","0","00",8932
"503","000","88004","Commune hors attraction des villes","30","88","44","0","00",8932
"504","000","55194","Commune hors attraction des villes","30","55","44","0","00",8932
"505","000","21498","Commune hors attraction des villes","30","21","27","0","00",8932
"506","000","11219","Commune hors attraction des villes","30","11","76","0","00",8932
"507","000","61450","Commune hors attraction des villes","30","61","28","0","00",8932
"508","000","29081","Commune hors attraction des villes","30","29","53","0","00",8932
"509","000","29082","Commune hors attraction des villes","30","29","53","0","00",8932
"510","000","02126","Commune hors attraction des villes","30","02","32","0","00",8932
"511","000","29084","Commune hors attraction des villes","30","29","53","0","00",8932
"512","000","88013","Commune hors attraction des villes","30","88","44","0","00",8932
"513","000","11226","Commune hors attraction des villes","30","11","76","0","00",8932
"514","000","11227","Commune hors attraction des villes","30","11","76","0","00",8932
"515","000","36122","Commune hors attraction des villes","30","36","24","0","00",8932
"516","000","55208","Commune hors attraction des villes","30","55","44","0","00",8932
"517","000","11230","Commune hors attraction des villes","30","11","76","0","00",8932
"518","000","11231","Commune hors attraction des villes","30","11","76","0","00",8932
"519","000","02135","Commune hors attraction des villes","30","02","32","0","00",8932
"520","000","02136","Commune hors attraction des villes","30","02","32","0","00",8932
"521","000","55215","Commune hors attraction des villes","30","55","44","0","00",8932
"522","000","55216","Commune hors attraction des villes","30","55","44","0","00",8932
"523","000","36130","Commune hors attraction des villes","30","36","24","0","00",8932
"524","000","02140","Commune hors attraction des villes","30","02","32","0","00",8932
